time_s,flow_ml_s
17.47,8.967
17.48,8.928
17.49,9.11
17.5,9.318
17.51,8.833
17.52,8.985
17.53,8.704
17.54,8.708
17.55,8.809
17.56,8.505
17.57,8.386
17.58,8.638
17.59,8.371
17.6,8.47
17.61,8.149
17.62,8.411
17.63,8.192
17.64,8.17
17.65,8.082
17.66,7.947
17.67,7.985
17.68,7.885
17.69,8.064
17.7,7.862
17.71,7.642
17.72,7.592
17.73,7.565
17.74,7.899
17.75,7.619
17.76,7.825
17.77,7.791
17.78,7.753
17.79,7.824
17.8,7.779
17.81,7.348
17.82,7.708
17.83,7.824
17.84,8.012
17.85,8.027
17.86,7.579
17.87,7.742
17.88,7.573
17.89,8.05
17.9,7.991
17.91,7.909
17.92,7.9
17.93,8.102
17.94,8.098
17.95,8.113
17.96,8.031
17.97,7.935
17.98,8.127
17.99,8.161
18.0,8.036
18.01,8.039
18.02,8.29
18.03,8.398
18.04,8.064
18.05,8.166
18.06,8.287
18.07,8.336
18.08,8.214
18.09,8.604
18.1,8.413
18.11,8.458
18.12,8.671
18.13,8.368
18.14,8.45
18.15,8.302
18.16,8.491
18.17,8.32
18.18,8.681
18.19,8.657
18.2,8.576
18.21,8.626
18.22,8.778
18.23,8.515
18.24,8.737
18.25,8.832
18.26,8.479
18.27,8.867
18.28,8.53
18.29,8.78
18.3,8.638
18.31,9.041
18.32,8.666
18.33,8.604
18.34,8.883
18.35,8.811
18.36,8.656
18.37,8.969
18.38,8.598
18.39,8.747
18.4,8.821
18.41,9.031
18.42,9.108
18.43,9.081
18.44,8.894
18.45,8.553
18.46,8.975
18.47,9.135
18.48,9.097
18.49,8.979
18.5,8.727
18.51,8.822
18.52,9.186
18.53,8.678
18.54,8.712
18.55,9.019
18.56,8.806
18.57,8.686
18.58,9.084
18.59,8.916
18.6,8.782
18.61,8.659
18.62,9.129
18.63,8.81
18.64,9.015
18.65,8.932
18.66,8.711
18.67,8.705
18.68,8.991
18.69,8.987
18.7,8.479
18.71,8.837
18.72,8.73
18.73,8.588
18.74,8.778
18.75,8.533
18.76,8.663
18.77,8.611
18.78,8.654
18.79,8.718
18.8,8.577
18.81,8.968
18.82,8.809
18.83,9.008
18.84,8.72
18.85,8.668
18.86,9.022
18.87,8.681
18.88,8.751
18.89,8.897
18.9,8.617
18.91,8.924
18.92,8.921
18.93,9.041
18.94,9.004
18.95,9.086
18.96,8.897
18.97,8.807
18.98,9.279
18.99,8.76
19.0,8.804
19.01,9.132
19.02,9.323
19.03,9.141
19.04,9.297
19.05,8.884
19.06,9.146
19.07,8.979
19.08,9.418
19.09,9.111
19.1,9.195
19.11,9.509
19.12,9.637
19.13,9.502
19.14,9.66
19.15,9.706
19.16,9.644
19.17,9.565
19.18,9.867
19.19,9.929
19.2,10.027
19.21,9.996
19.22,9.832
19.23,10.169
19.24,10.124
19.25,10.111
19.26,10.2
19.27,10.201
19.28,10.499
19.29,10.215
19.3,10.341
19.31,10.502
19.32,10.856
19.33,10.835
19.34,10.493
19.35,11.004
19.36,11.066
19.37,10.749
19.38,10.609
19.39,11.037
19.4,11.277
19.41,11.408
19.42,11.098
19.43,11.55
19.44,11.011
19.45,11.347
19.46,11.396
19.47,11.686
19.48,11.762
19.49,11.763
19.5,11.469
19.51,11.851
19.52,11.847
19.53,11.567
19.54,11.553
19.55,12.063
19.56,11.923
19.57,11.798
19.58,11.999
19.59,12.121
19.6,12.09
19.61,11.903
19.62,12.449
19.63,12.347
19.64,12.173
19.65,12.204
19.66,12.325
19.67,12.122
19.68,12.359
19.69,12.127
19.7,12.33
19.71,12.177
19.72,12.194
19.73,12.616
19.74,12.383
19.75,12.408
19.76,12.076
19.77,12.286
19.78,12.44
19.79,12.394
19.8,12.033
19.81,12.376
19.82,12.387
19.83,12.509
19.84,12.201
19.85,11.943
19.86,12.108
19.87,12.069
19.88,12.318
19.89,11.773
19.9,12.083
19.91,12.333
19.92,12.087
19.93,12.185
19.94,11.768
19.95,11.736
19.96,12.152
19.97,11.91
19.98,11.868
19.99,11.641
20.0,11.779
20.01,11.546
20.02,11.848
20.03,12.031
20.04,11.646
20.05,11.428
20.06,11.093
20.07,11.169
20.08,11.604
20.09,11.164
20.1,11.211
20.11,11.312
20.12,11.384
20.13,11.079
20.14,10.996
20.15,11.015
20.16,10.858
20.17,10.815
20.18,10.912
20.19,10.827
20.2,11.07
20.21,10.767
20.22,10.826
20.23,10.446
20.24,10.64
20.25,10.408
20.26,10.532
20.27,10.535
20.28,10.399
20.29,10.713
20.3,10.529
20.31,10.457
20.32,10.361
20.33,10.479
20.34,9.97
20.35,10.363
20.36,9.984
20.37,10.025
20.38,10.173
20.39,10.255
20.4,9.881
20.41,9.964
20.42,10.044
20.43,9.993
20.44,10.143
20.45,10.528
20.46,10.075
20.47,9.904
20.48,9.825
20.49,9.978
20.5,9.896
20.51,10.121
20.52,10.135
20.53,10.017
20.54,10.407
20.55,10.024
20.56,10.144
20.57,10.289
20.58,10.36
20.59,10.455
20.6,10.367
20.61,10.502
20.62,10.29
20.63,10.575
20.64,10.624
20.65,10.768
20.66,10.347
20.67,10.52
20.68,10.84
20.69,10.383
20.7,10.92
20.71,11.074
20.72,10.899
20.73,10.994
20.74,10.973
20.75,11.133
20.76,11.217
20.77,11.27
20.78,11.345
20.79,11.501
20.8,11.586
20.81,11.998
20.82,11.748
20.83,11.95
20.84,11.905
20.85,11.997
20.86,11.925
20.87,12.041
20.88,12.193
20.89,12.5
20.9,12.733
20.91,12.403
20.92,12.689
20.93,12.666
20.94,12.933
20.95,13.235
20.96,13.107
20.97,13.269
20.98,13.595
20.99,13.546
21.0,13.464
21.01,13.702
21.02,13.653
21.03,13.939
21.04,14.051
21.05,13.866
21.06,14.194
21.07,14.245
21.08,14.438
21.09,14.574
21.1,14.612
21.11,14.585
21.12,14.859
21.13,14.674
21.14,14.692
21.15,14.494
21.16,15.044
21.17,15.01
21.18,15.271
21.19,14.99
21.2,15.262
21.21,15.5
21.22,15.343
21.23,15.625
21.24,15.543
21.25,15.683
21.26,15.835
21.27,15.945
21.28,15.869
21.29,15.783
21.3,15.884
21.31,16.093
21.32,15.887
21.33,16.053
21.34,16.058
21.35,16.134
21.36,16.029
21.37,15.93
21.38,16.311
21.39,16.4
21.4,16.005
21.41,16.346
21.42,16.466
21.43,16.404
21.44,16.26
21.45,16.185
21.46,16.341
21.47,16.365
21.48,16.339
21.49,16.291
21.5,16.147
21.51,16.361
21.52,16.354
21.53,16.297
21.54,16.264
21.55,16.477
21.56,16.107
21.57,16.366
21.58,16.035
21.59,16.28
21.6,16.266
21.61,16.001
21.62,16.256
21.63,16.038
21.64,15.794
21.65,15.826
21.66,16.007
21.67,15.928
21.68,15.583
21.69,15.67
21.7,15.67
21.71,15.51
21.72,15.885
21.73,15.511
21.74,15.409
21.75,15.539
21.76,15.246
21.77,15.392
21.78,14.93
21.79,15.05
21.8,15.212
21.81,15.227
21.82,14.812
21.83,14.73
21.84,14.884
21.85,14.64
21.86,14.627
21.87,14.733
21.88,14.454
21.89,14.175
21.9,14.208
21.91,14.339
21.92,13.992
21.93,14.161
21.94,13.931
21.95,14.32
21.96,14.334
21.97,13.786
21.98,13.918
21.99,13.672
22.0,13.706
22.01,13.96
22.02,13.557
22.03,13.522
22.04,13.363
22.05,13.615
22.06,12.894
22.07,13.258
22.08,13.259
22.09,13.109
22.1,13.281
22.11,13.275
22.12,12.828
22.13,13.299
22.14,12.717
22.15,13.071
22.16,12.848
22.17,12.698
22.18,12.662
22.19,12.668
22.2,12.655
22.21,12.437
22.22,12.492
22.23,12.365
22.24,12.251
22.25,12.265
22.26,12.17
22.27,12.235
22.28,12.319
22.29,12.228
22.3,12.463
22.31,11.793
22.32,12.153
22.33,12.041
22.34,12.121
22.35,12.065
22.36,11.891
22.37,11.901
22.38,11.723
22.39,11.886
22.4,11.472
22.41,11.829
22.42,11.669
22.43,11.558
22.44,11.556
22.45,11.525
22.46,11.703
22.47,11.951
22.48,11.607
22.49,11.297
22.5,11.434
22.51,11.397
22.52,11.113
22.53,11.018
22.54,11.153
22.55,11.237
22.56,10.828
22.57,10.914
22.58,11.06
22.59,10.932
22.6,11.088
22.61,10.613
22.62,11.126
22.63,10.489
22.64,10.362
22.65,10.603
22.66,10.385
22.67,10.493
22.68,10.429
22.69,10.351
22.7,10.194
22.71,10.324
22.72,10.148
22.73,10.297
22.74,10.039
22.75,9.855
22.76,9.679
22.77,9.838
22.78,9.603
22.79,9.52
22.8,9.729
22.81,9.309
22.82,9.713
22.83,9.449
22.84,9.342
22.85,9.115
22.86,9.306
22.87,9.11
22.88,8.927
22.89,8.977
22.9,8.612
22.91,8.535
22.92,8.528
22.93,8.663
22.94,8.523
22.95,8.594
22.96,8.212
22.97,8.348
22.98,8.156
22.99,7.942
23.0,8.052
23.01,7.895
23.02,7.72
23.03,7.731
23.04,7.615
23.05,7.521
23.06,7.392
23.07,7.169
23.08,7.286
23.09,7.065
23.1,6.943
23.11,6.971
23.12,7.029
23.13,6.86
23.14,6.665
23.15,6.574
23.16,6.67
23.17,6.131
23.18,6.527
23.19,6.044
23.2,6.032
23.21,6.088
23.22,6.413
23.23,6.263
23.24,6.042
23.25,5.916
23.26,5.512
23.27,5.745
23.28,5.572
23.29,5.466
23.3,5.548
23.31,5.392
23.32,5.534
23.33,5.056
23.34,5.302
23.35,5.107
23.36,5.127
23.37,5.187
23.38,4.929
23.39,5.079
23.4,4.983
23.41,4.879
23.42,4.873
23.43,4.889
23.44,4.769
23.45,4.86
23.46,4.795
23.47,4.725
23.48,5.039
23.49,4.85
23.5,4.72
23.51,4.792
23.52,4.612
23.53,4.699
23.54,4.719
23.55,4.585
23.56,4.839
23.57,4.716
23.58,4.753
23.59,4.739
23.6,5.289
23.61,4.77
23.62,4.586
23.63,4.686
23.64,5.073
23.65,5.196
23.66,4.932
23.67,5.268
23.68,5.232
23.69,5.14
23.7,5.179
23.71,5.299
23.72,5.459
23.73,5.445
23.74,5.345
23.75,5.483
23.76,5.872
23.77,5.681
23.78,5.843
23.79,5.866
23.8,5.901
23.81,5.953
23.82,6.149
23.83,6.203
23.84,6.216
23.85,6.156
23.86,6.403
23.87,6.422
23.88,6.474
23.89,7.012
23.9,6.469
23.91,6.936
23.92,6.755
23.93,6.998
23.94,7.458
23.95,7.023
23.96,7.154
23.97,7.356
23.98,7.328
23.99,7.685
24.0,7.569
24.01,7.844
24.02,7.643
24.03,7.668
24.04,8.001
24.05,7.897
24.06,8.455
24.07,8.093
24.08,8.262
24.09,8.573
24.1,8.516
24.11,8.468
24.12,9.093
24.13,8.727
24.14,8.936
24.15,9.022
24.16,9.246
24.17,9.294
24.18,9.183
24.19,9.34
24.2,9.435
24.21,9.659
24.22,9.448
24.23,10.001
24.24,9.657
24.25,9.84
24.26,9.736
24.27,9.782
24.28,9.91
24.29,9.958
24.3,10.101
24.31,10.074
24.32,10.381
24.33,10.212
24.34,10.246
24.35,10.37
24.36,10.624
24.37,10.551
24.38,10.545
24.39,10.384
24.4,10.463
24.41,10.477
24.42,10.896
24.43,10.809
24.44,10.627
24.45,10.695
24.46,10.678
24.47,10.688
24.48,10.907
24.49,10.81
24.5,11.178
24.51,11.063
24.52,11.08
24.53,10.99
24.54,10.829
24.55,10.984
24.56,10.841
24.57,11.135
24.58,10.947
24.59,10.919
24.6,10.89
24.61,11.122
24.62,10.633
24.63,11.111
24.64,10.792
24.65,10.592
24.66,10.671
24.67,10.517
24.68,10.841
24.69,10.565
24.7,10.722
24.71,10.842
24.72,10.546
24.73,10.579
24.74,10.396
24.75,10.505
24.76,10.92
24.77,10.621
24.78,10.434
24.79,10.351
24.8,10.405
24.81,10.399
24.82,10.284
24.83,10.394
24.84,10.139
24.85,10.106
24.86,10.272
24.87,10.009
24.88,10.261
24.89,10.118
24.9,9.814
24.91,10.073
24.92,9.773
24.93,10.099
24.94,9.928
24.95,10.214
24.96,10.068
24.97,9.721
24.98,9.55
24.99,9.713
25.0,9.618
25.01,10.051
25.02,9.752
25.03,9.872
25.04,9.668
25.05,9.663
25.06,9.666
25.07,9.82
25.08,9.684
25.09,9.463
25.1,9.851
25.11,9.551
25.12,9.515
25.13,9.149
25.14,9.66
25.15,9.573
25.16,9.567
25.17,9.487
25.18,9.458
25.19,9.487
25.2,9.611
25.21,9.638
25.22,9.51
25.23,9.691
25.24,9.541
25.25,9.484
25.26,9.597
25.27,9.372
25.28,9.621
25.29,9.366
25.3,9.455
25.31,9.32
25.32,9.612
25.33,9.895
25.34,9.653
25.35,9.785
25.36,10.06
25.37,9.788
25.38,9.633
25.39,9.675
25.4,9.792
25.41,9.72
25.42,9.755
25.43,10.011
25.44,10.042
25.45,9.667
25.46,9.817
25.47,9.897
25.48,10.083
25.49,10.192
25.5,10.454
25.51,10.006
25.52,10.042
25.53,10.22
25.54,10.058
25.55,10.167
25.56,10.154
25.57,9.851
25.58,10.29
25.59,10.272
25.6,10.517
25.61,10.354
25.62,10.191
25.63,10.367
25.64,10.117
25.65,10.274
25.66,10.575
25.67,10.467
25.68,10.665
25.69,10.254
25.7,10.534
25.71,10.52
25.72,10.755
25.73,10.732
25.74,10.745
25.75,10.897
25.76,10.627
25.77,10.898
25.78,10.555
25.79,10.563
25.8,10.85
25.81,10.522
25.82,10.844
25.83,10.782
25.84,10.935
25.85,10.772
25.86,10.795
25.87,10.867
25.88,10.694
25.89,10.69
25.9,10.868
25.91,10.792
25.92,10.734
25.93,10.78
25.94,11.028
25.95,10.717
25.96,10.707
25.97,10.515
25.98,10.757
25.99,10.852
26.0,10.869
26.01,10.749
26.02,10.864
26.03,10.818
26.04,10.862
26.05,10.828
26.06,10.9
26.07,10.623
26.08,10.433
26.09,10.714
26.1,10.714
26.11,10.813
26.12,10.751
26.13,10.831
26.14,10.612
26.15,10.533
26.16,10.27
26.17,10.502
26.18,10.352
26.19,10.445
26.2,10.4
26.21,10.44
26.22,10.333
26.23,10.466
26.24,9.896
26.25,10.311
26.26,10.441
26.27,10.52
26.28,10.328
26.29,10.451
26.3,10.203
26.31,10.158
26.32,10.218
26.33,10.119
26.34,9.984
26.35,10.007
26.36,9.9
26.37,10.13
26.38,10.037
26.39,9.967
26.4,9.922
26.41,10.07
26.42,10.099
26.43,9.802
26.44,9.768
26.45,10.096
26.46,9.738
26.47,10.02
26.48,10.174
26.49,10.17
26.5,10.035
26.51,10.028
26.52,10.258
26.53,9.57
26.54,9.852
26.55,10.051
26.56,9.877
26.57,10.119
26.58,9.933
26.59,9.966
26.6,9.914
26.61,9.886
26.62,9.893
26.63,10.028
26.64,9.885
26.65,10.158
26.66,10.129
26.67,10.212
26.68,9.896
26.69,9.829
26.7,10.103
26.71,10.559
26.72,10.336
26.73,10.086
26.74,10.256
26.75,10.326
26.76,10.037
26.77,10.474
26.78,10.27
26.79,10.309
26.8,10.354
26.81,10.55
26.82,10.294
26.83,10.181
26.84,10.515
26.85,10.19
26.86,10.481
26.87,10.735
26.88,10.674
26.89,10.774
26.9,10.742
26.91,11.041
26.92,10.621
26.93,10.799
26.94,10.704
26.95,10.942
26.96,10.819
26.97,11.114
26.98,10.805
26.99,11.123
27.0,11.027
27.01,10.959
27.02,11.071
27.03,11.053
27.04,11.09
27.05,11.027
27.06,10.974
27.07,11.049
27.08,10.865
27.09,11.261
27.1,10.965
27.11,11.132
27.12,11.275
27.13,11.315
27.14,10.932
27.15,11.192
27.16,11.281
27.17,11.225
27.18,11.421
27.19,11.097
27.2,10.911
27.21,11.337
27.22,11.13
27.23,10.939
27.24,11.17
27.25,11.367
27.26,10.979
27.27,11.503
27.28,11.009
27.29,11.127
27.3,10.909
27.31,11.073
27.32,11.02
27.33,10.787
27.34,11.403
27.35,10.871
27.36,10.835
27.37,11.015
27.38,11.101
27.39,10.955
27.4,10.56
27.41,10.725
27.42,10.36
27.43,10.726
27.44,10.291
27.45,10.359
27.46,10.42
27.47,10.426
27.48,10.257
27.49,10.459
27.5,10.272
27.51,10.191
27.52,9.839
27.53,10.205
27.54,9.754
27.55,10.059
27.56,10.023
27.57,9.716
27.58,9.712
27.59,9.011
27.6,9.359
27.61,9.467
27.62,9.353
27.63,8.942
27.64,8.99
27.65,8.562
27.66,8.912
27.67,8.473
27.68,8.83
27.69,8.743
27.7,8.397
27.71,8.449
27.72,8.241
27.73,8.211
27.74,7.903
27.75,8.069
27.76,7.63
27.77,7.502
27.78,7.658
27.79,7.544
27.8,7.516
27.81,7.277
27.82,7.557
27.83,7.199
27.84,7.11
27.85,7.005
27.86,7.027
27.87,6.865
27.88,6.747
27.89,6.694
27.9,6.214
27.91,6.124
27.92,6.286
27.93,6.175
27.94,6.199
27.95,6.024
27.96,6.018
27.97,5.655
27.98,5.752
27.99,5.467
28.0,5.641
28.01,5.218
28.02,5.471
28.03,5.118
28.04,5.202
28.05,5.317
28.06,5.142
28.07,4.788
28.08,4.863
28.09,4.669
28.1,4.572
28.11,4.778
28.12,4.781
28.13,4.701
28.14,4.666
28.15,4.516
28.16,4.421
28.17,4.247
28.18,4.291
28.19,4.109
28.2,4.133
28.21,4.228
28.22,4.154
28.23,4.591
28.24,3.89
28.25,4.037
28.26,3.807
28.27,3.942
28.28,3.948
28.29,4.127
28.3,3.933
28.31,3.971
28.32,3.935
28.33,3.79
28.34,3.902
28.35,3.943
28.36,4.011
28.37,4.084
28.38,3.965
28.39,3.962
28.4,3.742
28.41,4.081
28.42,3.896
28.43,4.112
28.44,4.197
28.45,3.972
28.46,3.847
28.47,3.997
28.48,4.052
28.49,3.953
28.5,3.915
28.51,4.085
28.52,4.075
28.53,3.948
28.54,3.752
28.55,4.068
28.56,3.885
28.57,4.032
28.58,4.023
28.59,3.717
28.6,4.012
28.61,4.077
28.62,4.096
28.63,4.018
28.64,3.703
28.65,4.199
28.66,4.091
28.67,3.871
28.68,3.957
28.69,4.133
28.7,4.223
28.71,4.072
28.72,4.293
28.73,3.924
28.74,4.061
28.75,3.931
28.76,4.131
28.77,4.516
28.78,4.622
28.79,4.372
28.8,4.265
28.81,4.351
28.82,4.479
28.83,4.197
28.84,4.368
28.85,4.692
28.86,4.342
28.87,4.409
28.88,4.544
28.89,4.606
28.9,4.491
28.91,4.616
28.92,4.716
28.93,4.938
28.94,4.644
28.95,4.675
28.96,4.929
28.97,4.635
28.98,4.535
28.99,4.788
29.0,4.928
29.01,4.837
29.02,4.783
29.03,4.595
29.04,4.818
29.05,5.025
29.06,4.668
29.07,4.829
29.08,4.82
29.09,4.786
29.1,4.939
29.11,4.98
29.12,4.989
29.13,4.788
29.14,4.698
29.15,4.994
29.16,4.889
29.17,5.25
29.18,5.266
29.19,5.291
29.2,4.86
29.21,5.095
29.22,5.149
29.23,5.14
29.24,4.982
29.25,5.235
29.26,5.052
29.27,5.08
29.28,4.838
29.29,5.174
29.3,5.047
29.31,5.165
29.32,5.14
29.33,5.141
29.34,5.117
29.35,5.251
29.36,5.114
29.37,4.936
29.38,5.25
29.39,5.055
29.4,4.99
29.41,5.047
29.42,5.256
29.43,5.212
29.44,4.92
29.45,5.197
29.46,5.445
29.47,5.217
29.48,5.276
29.49,5.474
29.5,5.454
29.51,5.506
29.52,4.956
29.53,5.651
29.54,5.506
29.55,5.801
29.56,5.336
29.57,5.211
29.58,5.5
29.59,5.481
29.6,5.645
29.61,5.733
29.62,5.584
29.63,5.588
29.64,5.73
29.65,5.641
29.66,5.657
29.67,5.893
29.68,5.957
29.69,5.961
29.7,5.805
29.71,5.541
29.72,5.873
29.73,5.814
29.74,5.943
29.75,5.896
29.76,6.028
29.77,5.911
29.78,5.911
29.79,6.322
29.8,6.03
29.81,6.213
29.82,6.394
29.83,6.425
29.84,6.446
29.85,6.41
29.86,6.512
29.87,6.648
29.88,6.545
29.89,6.244
29.9,6.479
29.91,6.702
29.92,6.543
29.93,6.919
29.94,6.705
29.95,6.766
29.96,6.96
29.97,6.802
29.98,6.893
29.99,7.039
30.0,6.72
30.01,6.935
30.02,7.138
30.03,7.059
30.04,7.305
30.05,6.882
30.06,6.899
30.07,7.301
30.08,7.347
30.09,7.22
30.1,7.34
30.11,7.421
30.12,7.216
30.13,7.26
30.14,7.421
30.15,7.554
30.16,7.268
30.17,7.437
30.18,7.452
30.19,7.573
30.2,7.529
30.21,7.467
30.22,7.754
30.23,7.502
30.24,7.554
30.25,7.372
30.26,7.516
30.27,7.711
30.28,7.691
30.29,7.741
30.3,7.74
30.31,7.976
30.32,7.554
30.33,7.426
30.34,7.512
30.35,7.563
30.36,7.52
30.37,7.676
30.38,7.844
30.39,7.881
30.4,7.717
30.41,7.953
30.42,7.567
30.43,7.362
30.44,7.751
30.45,7.301
30.46,7.447
30.47,7.62
30.48,7.506
30.49,7.471
30.5,7.3
30.51,7.452
30.52,7.579
30.53,7.404
30.54,7.249
30.55,7.157
30.56,7.193
30.57,7.341
30.58,7.301
30.59,7.096
30.6,6.85
30.61,7.209
30.62,6.975
30.63,7.175
30.64,6.92
30.65,6.846
30.66,6.977
30.67,7.267
30.68,6.984
30.69,6.85
30.7,6.84
30.71,6.48
30.72,6.531
30.73,6.278
30.74,6.87
30.75,6.794
30.76,6.578
30.77,6.494
30.78,6.195
30.79,6.349
30.8,6.605
30.81,6.31
30.82,6.159
30.83,5.934
30.84,6.359
30.85,6.095
30.86,5.797
30.87,5.876
30.88,5.778
30.89,5.905
30.9,5.912
30.91,5.761
30.92,5.91
30.93,5.762
30.94,5.868
30.95,5.613
30.96,6.082
30.97,5.5
30.98,5.41
30.99,5.353
31.0,5.437
31.01,5.173
31.02,5.439
31.03,5.073
31.04,5.349
31.05,5.088
31.06,5.201
31.07,5.318
31.08,5.542
31.09,5.005
31.1,5.116
31.11,5.002
31.12,4.954
31.13,4.952
31.14,5.159
31.15,4.939
31.16,5.328
31.17,5.032
31.18,4.799
31.19,4.877
31.2,4.795
31.21,5.019
31.22,4.638
31.23,4.669
31.24,4.769
31.25,4.949
31.26,5.021
31.27,5.034
31.28,4.899
31.29,4.8
31.3,4.925
31.31,4.63
31.32,4.521
31.33,4.86
31.34,4.642
31.35,4.783
31.36,4.81
31.37,4.831
31.38,4.936
31.39,4.923
31.4,4.831
31.41,4.74
31.42,4.828
31.43,4.728
31.44,4.795
31.45,5.224
31.46,4.867
31.47,4.916
31.48,4.752
31.49,5.02
31.5,4.991
31.51,5.003
31.52,4.931
31.53,5.065
31.54,5.113
31.55,4.976
31.56,4.929
31.57,5.093
31.58,4.835
31.59,4.876
31.6,4.989
31.61,4.748
31.62,5.146
31.63,4.891
31.64,4.977
31.65,5.028
31.66,5.079
31.67,5.033
31.68,5.087
31.69,5.1
31.7,5.053
31.71,5.015
31.72,5.304
31.73,4.837
31.74,5.131
31.75,5.101
31.76,5.243
31.77,4.971
31.78,5.122
31.79,5.189
31.8,5.371
31.81,5.266
31.82,5.044
31.83,5.153
31.84,5.363
31.85,5.053
31.86,5.224
31.87,5.236
31.88,5.18
31.89,5.643
31.9,5.176
31.91,5.303
31.92,5.119
31.93,5.309
31.94,5.357
31.95,5.133
31.96,5.207
31.97,5.074
31.98,5.029
31.99,5.348
32.0,5.1
32.01,4.811
32.02,5.426
32.03,5.029
32.04,5.1
32.05,5.369
32.06,5.087
32.07,5.069
32.08,4.893
32.09,4.815
32.1,5.017
32.11,5.078
32.12,5.05
32.13,4.911
32.14,4.966
32.15,4.665
32.16,4.988
32.17,4.92
32.18,5.168
32.19,4.849
32.2,4.681
32.21,4.789
32.22,4.722
32.23,4.809
32.24,4.721
32.25,4.5
32.26,4.415
32.27,4.671
32.28,4.81
32.29,4.585
32.3,4.665
32.31,4.665
32.32,4.523
32.33,4.329
32.34,4.45
32.35,4.57
32.36,4.437
32.37,4.438
32.38,4.224
32.39,4.231
32.4,4.211
32.41,4.189
32.42,4.34
32.43,3.78
32.44,4.104
32.45,4.055
32.46,3.829
32.47,4.103
32.48,3.891
32.49,3.946
32.5,4.277
32.51,4.151
32.52,4.086
32.53,4.057
32.54,3.975
32.55,4.3
32.56,4.12
32.57,3.888
32.58,3.79
32.59,4.085
32.6,3.992
32.61,3.786
32.62,4.064
32.63,3.96
32.64,4.08
32.65,4.066
32.66,3.909
32.67,4.095
32.68,3.925
32.69,3.935
32.7,3.92
32.71,4.17
32.72,3.958
32.73,4.206
32.74,4.268
32.75,3.889
32.76,3.562
32.77,4.157
32.78,3.949
32.79,3.87
32.8,3.912
32.81,3.938
32.82,4.195
32.83,4.024
32.84,4.193
32.85,4.074
32.86,3.954
32.87,3.941
32.88,4.084
32.89,4.123
32.9,4.15
32.91,3.961
32.92,4.026
32.93,4.088
32.94,3.942
32.95,3.83
32.96,3.879
32.97,3.964
32.98,4.099
32.99,4.189
33.0,3.797
33.01,3.91
33.02,3.946
33.03,4.119
33.04,3.921
33.05,3.936
33.06,3.788
33.07,4.073
33.08,3.976
33.09,3.902
33.1,3.961
33.11,4.169
33.12,3.849
33.13,3.874
33.14,4.188
33.15,4.011
33.16,4.1
33.17,4.06
33.18,3.995
33.19,3.948
33.2,4.125
33.21,4.174
33.22,4.163
33.23,3.822
33.24,4.196
33.25,3.946
33.26,3.887
33.27,3.975
33.28,4.125
33.29,4.081
33.3,3.962
33.31,4.126
33.32,4.021
33.33,3.914
33.34,3.894
33.35,4.062
33.36,3.988
33.37,3.794
33.38,4.127
33.39,3.928
33.4,4.239
33.41,3.79
33.42,3.973
33.43,3.895
33.44,3.854
33.45,3.927
33.46,4.266
33.47,4.022
33.48,3.881
33.49,3.726
33.5,3.742
33.51,3.92
33.52,3.905
33.53,3.966
33.54,3.659
33.55,3.986
33.56,4.154
33.57,4.243
33.58,3.716
33.59,3.88
33.6,3.872
33.61,4.022
33.62,3.817
33.63,4.252
33.64,4.007
33.65,3.982
33.66,4.239
33.67,3.998
33.68,4.06
33.69,3.887
33.7,3.794
33.71,3.908
33.72,4.328
33.73,4.095
33.74,4.041
33.75,3.854
33.76,4.137
33.77,3.796
33.78,3.765
33.79,3.916
33.8,4.293
33.81,4.285
33.82,3.932
33.83,3.899
33.84,3.754
33.85,4.012
33.86,4.024
33.87,4.118
33.88,4.137
33.89,3.97
33.9,4.083
33.91,3.895
33.92,4.081
33.93,3.924
33.94,4.069
33.95,4.057
33.96,4.01
33.97,4.119
33.98,3.764
33.99,3.84
34.0,3.959
34.01,3.784
34.02,3.939
34.03,3.944
34.04,4.196
34.05,4.021
34.06,4.154
34.07,4.045
34.08,3.92
34.09,4.02
34.1,4.109
34.11,4.179
34.12,3.98
34.13,3.753
34.14,3.742
34.15,3.951
34.16,3.649
34.17,4.269
34.18,4.09
34.19,3.905
34.2,3.834
34.21,4.154
34.22,3.833
34.23,3.847
34.24,3.885
34.25,4.017
34.26,4.093
34.27,4.179
34.28,4.157
34.29,4.0
34.3,4.153
34.31,3.899
34.32,3.727
34.33,3.899
34.34,3.879
34.35,3.905
34.36,3.856
34.37,3.931
34.38,0.754
34.39,0.919
34.4,0.404
34.41,0.47
34.42,0.546
34.43,0.78
34.44,0.635
34.45,0.558
34.46,0.774
34.47,0.811
34.48,0.665
34.49,0.545
34.5,0.708
34.51,0.632
34.52,0.63
34.53,0.589
34.54,0.803
34.55,0.701
34.56,0.817
34.57,0.86
34.58,0.726
34.59,0.579
34.6,0.808
34.61,0.718
34.62,1.035
34.63,0.686
34.64,0.74
34.65,0.673
34.66,0.609
34.67,0.579
34.68,0.655
34.69,0.682
34.7,0.77
34.71,0.634
34.72,0.51
34.73,0.521
34.74,0.0
34.75,0.249
34.76,0.0
34.77,0.145
34.78,0.041
34.79,0.046
34.8,0.0
34.81,0.0
34.82,0.0
34.83,0.259
34.84,0.017
34.85,0.169
34.86,0.208
34.87,0.0
34.88,0.064
34.89,0.007
34.9,0.0
34.91,0.0
34.92,0.088
34.93,0.0
34.94,0.0
