time_s,flow_ml_s
17.47,8.599
17.48,8.621
17.49,8.644
17.5,8.667
17.51,8.689
17.52,8.712
17.53,8.735
17.54,8.757
17.55,8.78
17.56,8.803
17.57,8.825
17.58,8.848
17.59,8.871
17.6,8.893
17.61,8.916
17.62,8.939
17.63,8.961
17.64,8.984
17.65,9.007
17.66,9.029
17.67,9.052
17.68,9.075
17.69,9.097
17.7,9.12
17.71,9.143
17.72,9.165
17.73,9.188
17.74,9.211
17.75,9.233
17.76,9.256
17.77,9.279
17.78,9.301
17.79,9.324
17.8,9.347
17.81,9.369
17.82,9.392
17.83,9.415
17.84,9.437
17.85,9.46
17.86,9.483
17.87,9.505
17.88,9.528
17.89,9.551
17.9,9.573
17.91,9.596
17.92,9.619
17.93,9.641
17.94,9.664
17.95,9.687
17.96,9.709
17.97,9.732
17.98,9.755
17.99,9.777
18.0,9.8
18.01,9.823
18.02,9.845
18.03,9.868
18.04,9.891
18.05,9.913
18.06,9.936
18.07,9.959
18.08,9.981
18.09,10.004
18.1,10.027
18.11,10.049
18.12,10.072
18.13,10.095
18.14,10.117
18.15,10.14
18.16,10.163
18.17,10.185
18.18,10.208
18.19,10.231
18.2,10.253
18.21,10.276
18.22,10.299
18.23,10.321
18.24,10.344
18.25,10.367
18.26,10.389
18.27,10.412
18.28,10.435
18.29,10.457
18.3,10.48
18.31,10.503
18.32,10.525
18.33,10.548
18.34,10.571
18.35,10.593
18.36,10.616
18.37,10.639
18.38,10.661
18.39,10.684
18.4,10.707
18.41,10.729
18.42,10.752
18.43,10.775
18.44,10.797
18.45,10.82
18.46,10.843
18.47,10.865
18.48,10.888
18.49,10.911
18.5,10.933
18.51,10.956
18.52,10.979
18.53,11.001
18.54,11.024
18.55,11.047
18.56,11.069
18.57,11.092
18.58,11.115
18.59,11.137
18.6,11.16
18.61,11.183
18.62,11.205
18.63,11.228
18.64,11.251
18.65,11.273
18.66,11.296
18.67,11.319
18.68,11.341
18.69,11.364
18.7,11.387
18.71,11.409
18.72,11.432
18.73,11.455
18.74,11.477
18.75,11.5
18.76,11.523
18.77,11.545
18.78,11.568
18.79,11.591
18.8,11.613
18.81,11.636
18.82,11.659
18.83,11.681
18.84,11.704
18.85,11.727
18.86,11.749
18.87,11.772
18.88,11.795
18.89,11.817
18.9,11.84
18.91,11.863
18.92,11.885
18.93,11.908
18.94,11.931
18.95,11.953
18.96,11.976
18.97,11.999
18.98,12.021
18.99,12.044
19.0,12.067
19.01,12.089
19.02,12.112
19.03,12.135
19.04,12.157
19.05,12.18
19.06,12.203
19.07,12.225
19.08,12.248
19.09,12.271
19.1,12.293
19.11,12.316
19.12,12.339
19.13,12.361
19.14,12.384
19.15,12.407
19.16,12.429
19.17,12.452
19.18,12.475
19.19,12.497
19.2,12.52
19.21,12.543
19.22,12.565
19.23,12.588
19.24,12.611
19.25,12.633
19.26,12.656
19.27,12.679
19.28,12.701
19.29,12.724
19.3,12.747
19.31,12.769
19.32,12.792
19.33,12.815
19.34,12.837
19.35,12.86
19.36,12.883
19.37,12.905
19.38,12.928
19.39,12.951
19.4,12.973
19.41,12.996
19.42,13.019
19.43,13.041
19.44,13.064
19.45,13.087
19.46,13.109
19.47,13.132
19.48,13.155
19.49,13.177
19.5,13.2
19.51,13.223
19.52,13.245
19.53,13.268
19.54,13.291
19.55,13.313
19.56,13.336
19.57,13.359
19.58,13.381
19.59,13.404
19.6,13.427
19.61,13.449
19.62,13.472
19.63,13.495
19.64,13.517
19.65,13.54
19.66,13.563
19.67,13.585
19.68,13.608
19.69,13.631
19.7,13.653
19.71,13.676
19.72,13.699
19.73,13.721
19.74,13.744
19.75,13.767
19.76,13.789
19.77,13.812
19.78,13.835
19.79,13.857
19.8,13.88
19.81,13.903
19.82,13.925
19.83,13.948
19.84,13.971
19.85,13.993
19.86,14.016
19.87,14.039
19.88,14.061
19.89,14.084
19.9,14.107
19.91,14.129
19.92,14.152
19.93,14.175
19.94,14.197
19.95,14.22
19.96,14.243
19.97,14.265
19.98,14.288
19.99,14.311
20.0,14.333
20.01,14.356
20.02,14.379
20.03,14.401
20.04,14.424
20.05,14.447
20.06,14.469
20.07,14.492
20.08,14.515
20.09,14.537
20.1,14.56
20.11,14.583
20.12,14.605
20.13,14.628
20.14,14.651
20.15,14.673
20.16,14.696
20.17,14.719
20.18,14.741
20.19,14.764
20.2,14.787
20.21,14.809
20.22,14.832
20.23,14.855
20.24,14.877
20.25,14.9
20.26,14.923
20.27,14.945
20.28,14.968
20.29,14.991
20.3,15.013
20.31,15.036
20.32,15.059
20.33,15.081
20.34,15.104
20.35,15.127
20.36,15.149
20.37,15.172
20.38,15.195
20.39,15.217
20.4,15.24
20.41,15.263
20.42,15.285
20.43,15.308
20.44,15.331
20.45,15.353
20.46,15.376
20.47,15.399
20.48,15.421
20.49,15.444
20.5,15.467
20.51,15.489
20.52,15.512
20.53,15.535
20.54,15.557
20.55,15.58
20.56,15.603
20.57,15.625
20.58,15.648
20.59,15.671
20.6,15.693
20.61,15.716
20.62,15.739
20.63,15.761
20.64,15.784
20.65,15.807
20.66,15.829
20.67,15.852
20.68,15.875
20.69,15.897
20.7,15.92
20.71,15.943
20.72,15.965
20.73,15.988
20.74,16.011
20.75,16.033
20.76,16.056
20.77,16.079
20.78,16.101
20.79,16.124
20.8,16.147
20.81,16.169
20.82,16.192
20.83,16.215
20.84,16.237
20.85,16.26
20.86,16.283
20.87,16.305
20.88,16.328
20.89,16.351
20.9,16.373
20.91,16.396
20.92,16.419
20.93,16.441
20.94,16.464
20.95,16.487
20.96,16.509
20.97,16.532
20.98,16.555
20.99,16.577
21.0,16.6
21.01,16.623
21.02,16.645
21.03,16.668
21.04,16.691
21.05,16.713
21.06,16.736
21.07,16.759
21.08,16.781
21.09,16.804
21.1,16.827
21.11,16.849
21.12,16.872
21.13,16.895
21.14,16.917
21.15,16.94
21.16,16.963
21.17,16.985
21.18,17.008
21.19,17.031
21.2,17.053
21.21,17.076
21.22,17.099
21.23,17.121
21.24,17.144
21.25,17.167
21.26,17.189
21.27,17.212
21.28,17.235
21.29,17.257
21.3,17.28
21.31,17.303
21.32,17.325
21.33,17.348
21.34,17.371
21.35,17.393
21.36,17.416
21.37,17.439
21.38,17.461
21.39,17.484
21.4,17.507
21.41,17.529
21.42,17.552
21.43,17.575
21.44,17.597
21.45,17.62
21.46,17.643
21.47,17.665
21.48,17.688
21.49,17.711
21.5,17.733
21.51,17.756
21.52,17.779
21.53,17.801
21.54,17.824
21.55,17.847
21.56,17.869
21.57,17.892
21.58,17.915
21.59,17.937
21.6,17.96
21.61,17.983
21.62,18.005
21.63,18.028
21.64,18.051
21.65,18.073
21.66,18.096
21.67,18.119
21.68,18.141
21.69,18.164
21.7,18.187
21.71,18.209
21.72,18.232
21.73,18.255
21.74,18.277
21.75,18.3
21.76,18.323
21.77,18.345
21.78,18.368
21.79,18.391
21.8,18.413
21.81,18.436
21.82,18.459
21.83,18.481
21.84,18.504
21.85,18.527
21.86,18.549
21.87,18.572
21.88,18.595
21.89,18.617
21.9,18.64
21.91,18.663
21.92,18.685
21.93,18.708
21.94,18.731
21.95,18.753
21.96,18.776
21.97,18.799
21.98,18.821
21.99,18.844
22.0,18.867
22.01,18.889
22.02,18.912
22.03,18.935
22.04,18.957
22.05,18.98
22.06,19.003
22.07,19.025
22.08,19.048
22.09,19.071
22.1,19.093
22.11,19.116
22.12,19.139
22.13,19.161
22.14,19.184
22.15,19.207
22.16,19.229
22.17,19.252
22.18,19.275
22.19,19.297
22.2,19.32
22.21,19.343
22.22,19.365
22.23,19.388
22.24,19.411
22.25,19.433
22.26,19.456
22.27,19.479
22.28,19.501
22.29,19.524
22.3,19.547
22.31,19.569
22.32,19.592
22.33,19.615
22.34,19.637
22.35,19.66
22.36,19.683
22.37,19.705
22.38,19.728
22.39,19.751
22.4,19.773
22.41,19.796
22.42,19.819
22.43,19.841
22.44,19.864
22.45,19.887
22.46,19.909
22.47,19.932
22.48,19.955
22.49,19.977
22.5,3.0
22.51,3.023
22.52,3.045
22.53,3.068
22.54,3.091
22.55,3.113
22.56,3.136
22.57,3.159
22.58,3.181
22.59,3.204
22.6,3.227
22.61,3.249
22.62,3.272
22.63,3.295
22.64,3.317
22.65,3.34
22.66,3.363
22.67,3.385
22.68,3.408
22.69,3.431
22.7,3.453
22.71,3.476
22.72,3.499
22.73,3.521
22.74,3.544
22.75,3.567
22.76,3.589
22.77,3.612
22.78,3.635
22.79,3.657
22.8,3.68
22.81,3.703
22.82,3.725
22.83,3.748
22.84,3.771
22.85,3.793
22.86,3.816
22.87,3.839
22.88,3.861
22.89,3.884
22.9,3.907
22.91,3.929
22.92,3.952
22.93,3.975
22.94,3.997
22.95,4.02
22.96,4.043
22.97,4.065
22.98,4.088
22.99,4.111
23.0,4.133
23.01,4.156
23.02,4.179
23.03,4.201
23.04,4.224
23.05,4.247
23.06,4.269
23.07,4.292
23.08,4.315
23.09,4.337
23.1,4.36
23.11,4.383
23.12,4.405
23.13,4.428
23.14,4.451
23.15,4.473
23.16,4.496
23.17,4.519
23.18,4.541
23.19,4.564
23.2,4.587
23.21,4.609
23.22,4.632
23.23,4.655
23.24,4.677
23.25,4.7
23.26,4.723
23.27,4.745
23.28,4.768
23.29,4.791
23.3,4.813
23.31,4.836
23.32,4.859
23.33,4.881
23.34,4.904
23.35,4.927
23.36,4.949
23.37,4.972
23.38,4.995
23.39,5.017
23.4,5.04
23.41,5.063
23.42,5.085
23.43,5.108
23.44,5.131
23.45,5.153
23.46,5.176
23.47,5.199
23.48,5.221
23.49,5.244
23.5,5.267
23.51,5.289
23.52,5.312
23.53,5.335
23.54,5.357
23.55,5.38
23.56,5.403
23.57,5.425
23.58,5.448
23.59,5.471
23.6,5.493
23.61,5.516
23.62,5.539
23.63,5.561
23.64,5.584
23.65,5.607
23.66,5.629
23.67,5.652
23.68,5.675
23.69,5.697
23.7,5.72
23.71,5.743
23.72,5.765
23.73,5.788
23.74,5.811
23.75,5.833
23.76,5.856
23.77,5.879
23.78,5.901
23.79,5.924
23.8,5.947
23.81,5.969
23.82,5.992
23.83,6.015
23.84,6.037
23.85,6.06
23.86,6.083
23.87,6.105
23.88,6.128
23.89,6.151
23.9,6.173
23.91,6.196
23.92,6.219
23.93,6.241
23.94,6.264
23.95,6.287
23.96,6.309
23.97,6.332
23.98,6.355
23.99,6.377
24.0,6.4
24.01,6.423
24.02,6.445
24.03,6.468
24.04,6.491
24.05,6.513
24.06,6.536
24.07,6.559
24.08,6.581
24.09,6.604
24.1,6.627
24.11,6.649
24.12,6.672
24.13,6.695
24.14,6.717
24.15,6.74
24.16,6.763
24.17,6.785
24.18,6.808
24.19,6.831
24.2,6.853
24.21,6.876
24.22,6.899
24.23,6.921
24.24,6.944
24.25,6.967
24.26,6.989
24.27,7.012
24.28,7.035
24.29,7.057
24.3,7.08
24.31,7.103
24.32,7.125
24.33,7.148
24.34,7.171
24.35,7.193
24.36,7.216
24.37,7.239
24.38,7.261
24.39,7.284
24.4,7.307
24.41,7.329
24.42,7.352
24.43,7.375
24.44,7.397
24.45,7.42
24.46,7.443
24.47,7.465
24.48,7.488
24.49,7.511
24.5,7.533
24.51,7.556
24.52,7.579
24.53,7.601
24.54,7.624
24.55,7.647
24.56,7.669
24.57,7.692
24.58,7.715
24.59,7.737
24.6,7.76
24.61,7.783
24.62,7.805
24.63,7.828
24.64,7.851
24.65,7.873
24.66,7.896
24.67,7.919
24.68,7.941
24.69,7.964
24.7,7.987
24.71,8.009
24.72,8.032
24.73,8.055
24.74,8.077
24.75,8.1
24.76,8.123
24.77,8.145
24.78,8.168
24.79,8.191
24.8,8.213
24.81,8.236
24.82,8.259
24.83,8.281
24.84,8.304
24.85,8.327
24.86,8.349
24.87,8.372
24.88,8.395
24.89,8.417
24.9,8.44
24.91,8.463
24.92,8.485
24.93,8.508
24.94,8.531
24.95,8.553
24.96,8.576
24.97,8.599
24.98,8.621
24.99,8.644
25.0,8.667
25.01,8.689
25.02,8.712
25.03,8.735
25.04,8.757
25.05,8.78
25.06,8.803
25.07,8.825
25.08,8.848
25.09,8.871
25.1,8.893
25.11,8.916
25.12,8.939
25.13,8.961
25.14,8.984
25.15,9.007
25.16,9.029
25.17,9.052
25.18,9.075
25.19,9.097
25.2,9.12
25.21,9.143
25.22,9.165
25.23,9.188
25.24,9.211
25.25,9.233
25.26,9.256
25.27,9.279
25.28,9.301
25.29,9.324
25.3,9.347
25.31,9.369
25.32,9.392
25.33,9.415
25.34,9.437
25.35,9.46
25.36,9.483
25.37,9.505
25.38,9.528
25.39,9.551
25.4,9.573
25.41,9.596
25.42,9.619
25.43,9.641
25.44,9.664
25.45,9.687
25.46,9.709
25.47,9.732
25.48,9.755
25.49,9.777
25.5,9.8
25.51,9.823
25.52,9.845
25.53,9.868
25.54,9.891
25.55,9.913
25.56,9.936
25.57,9.959
25.58,9.981
25.59,10.004
25.6,10.027
25.61,10.049
25.62,10.072
25.63,10.095
25.64,10.117
25.65,10.14
25.66,10.163
25.67,10.185
25.68,10.208
25.69,10.231
25.7,10.253
25.71,10.276
25.72,10.299
25.73,10.321
25.74,10.344
25.75,10.367
25.76,10.389
25.77,10.412
25.78,10.435
25.79,10.457
25.8,10.48
25.81,10.503
25.82,10.525
25.83,10.548
25.84,10.571
25.85,10.593
25.86,10.616
25.87,10.639
25.88,10.661
25.89,10.684
25.9,10.707
25.91,10.729
25.92,10.752
25.93,10.775
25.94,10.797
25.95,10.82
25.96,10.843
25.97,10.865
25.98,10.888
25.99,10.911
26.0,10.933
26.01,10.956
26.02,10.979
26.03,11.001
26.04,11.024
26.05,11.047
26.06,11.069
26.07,11.092
26.08,11.115
26.09,11.137
26.1,11.16
26.11,11.183
26.12,11.205
26.13,11.228
26.14,11.251
26.15,11.273
26.16,11.296
26.17,11.319
26.18,11.341
26.19,11.364
26.2,11.387
26.21,11.409
26.22,11.432
26.23,11.455
26.24,11.477
26.25,11.5
26.26,11.523
26.27,11.545
26.28,11.568
26.29,11.591
26.3,11.613
26.31,11.636
26.32,11.659
26.33,11.681
26.34,11.704
26.35,11.727
26.36,11.749
26.37,11.772
26.38,11.795
26.39,11.817
26.4,11.84
26.41,11.863
26.42,11.885
26.43,11.908
26.44,11.931
26.45,11.953
26.46,11.976
26.47,11.999
26.48,12.021
26.49,12.044
26.5,12.067
26.51,12.089
26.52,12.112
26.53,12.135
26.54,12.157
26.55,12.18
26.56,12.203
26.57,12.225
26.58,12.248
26.59,12.271
26.6,12.293
26.61,12.316
26.62,12.339
26.63,12.361
26.64,12.384
26.65,12.407
26.66,12.429
26.67,12.452
26.68,12.475
26.69,12.497
26.7,12.52
26.71,12.543
26.72,12.565
26.73,12.588
26.74,12.611
26.75,12.633
26.76,12.656
26.77,12.679
26.78,12.701
26.79,12.724
26.8,12.747
26.81,12.769
26.82,12.792
26.83,12.815
26.84,12.837
26.85,12.86
26.86,12.883
26.87,12.905
26.88,12.928
26.89,12.951
26.9,12.973
26.91,12.996
26.92,13.019
26.93,13.041
26.94,13.064
26.95,13.087
26.96,13.109
26.97,13.132
26.98,13.155
26.99,13.177
27.0,13.2
27.01,13.223
27.02,13.245
27.03,13.268
27.04,13.291
27.05,13.313
27.06,13.336
27.07,13.359
27.08,13.381
27.09,13.404
27.1,13.427
27.11,13.449
27.12,13.472
27.13,13.495
27.14,13.517
27.15,13.54
27.16,13.563
27.17,13.585
27.18,13.608
27.19,13.631
27.2,13.653
27.21,13.676
27.22,13.699
27.23,13.721
27.24,13.744
27.25,13.767
27.26,13.789
27.27,13.812
27.28,13.835
27.29,13.857
27.3,13.88
27.31,13.903
27.32,13.925
27.33,13.948
27.34,13.971
27.35,13.993
27.36,14.016
27.37,14.039
27.38,14.061
27.39,14.084
27.4,14.107
27.41,14.129
27.42,14.152
27.43,14.175
27.44,14.197
27.45,14.22
27.46,14.243
27.47,14.265
27.48,14.288
27.49,14.311
27.5,14.333
27.51,14.356
27.52,14.379
27.53,14.401
27.54,14.424
27.55,14.447
27.56,14.469
27.57,14.492
27.58,14.515
27.59,14.537
27.6,14.56
27.61,14.583
27.62,14.605
27.63,14.628
27.64,14.651
27.65,14.673
27.66,14.696
27.67,14.719
27.68,14.741
27.69,14.764
27.7,14.787
27.71,14.809
27.72,14.832
27.73,14.855
27.74,14.877
27.75,14.9
27.76,14.923
27.77,14.945
27.78,14.968
27.79,14.991
27.8,15.013
27.81,15.036
27.82,15.059
27.83,15.081
27.84,15.104
27.85,15.127
27.86,15.149
27.87,15.172
27.88,15.195
27.89,15.217
27.9,15.24
27.91,15.263
27.92,15.285
27.93,15.308
27.94,15.331
27.95,15.353
27.96,15.376
27.97,15.399
27.98,15.421
27.99,15.444
28.0,15.467
28.01,15.489
28.02,15.512
28.03,15.535
28.04,15.557
28.05,15.58
28.06,15.603
28.07,15.625
28.08,15.648
28.09,15.671
28.1,15.693
28.11,15.716
28.12,15.739
28.13,15.761
28.14,15.784
28.15,15.807
28.16,15.829
28.17,15.852
28.18,15.875
28.19,15.897
28.2,15.92
28.21,15.943
28.22,15.965
28.23,15.988
28.24,16.011
28.25,16.033
28.26,16.056
28.27,16.079
28.28,16.101
28.29,16.124
28.3,16.147
28.31,16.169
28.32,16.192
28.33,16.215
28.34,16.237
28.35,16.26
28.36,16.283
28.37,16.305
28.38,16.328
28.39,16.351
28.4,16.373
28.41,16.396
28.42,16.419
28.43,16.441
28.44,16.464
28.45,16.487
28.46,16.509
28.47,16.532
28.48,16.555
28.49,16.577
28.5,16.6
28.51,16.623
28.52,16.645
28.53,16.668
28.54,16.691
28.55,16.713
28.56,16.736
28.57,16.759
28.58,16.781
28.59,16.804
28.6,16.827
28.61,16.849
28.62,16.872
28.63,16.895
28.64,16.917
28.65,16.94
28.66,16.963
28.67,16.985
28.68,17.008
28.69,17.031
28.7,17.053
28.71,17.076
28.72,17.099
28.73,17.121
28.74,17.144
28.75,17.167
28.76,17.189
28.77,17.212
28.78,17.235
28.79,17.257
28.8,17.28
28.81,17.303
28.82,17.325
28.83,17.348
28.84,17.371
28.85,17.393
28.86,17.416
28.87,17.439
28.88,17.461
28.89,17.484
28.9,17.507
28.91,17.529
28.92,17.552
28.93,17.575
28.94,17.597
28.95,17.62
28.96,17.643
28.97,17.665
28.98,17.688
28.99,17.711
29.0,17.733
29.01,17.756
29.02,17.779
29.03,17.801
29.04,17.824
29.05,17.847
29.06,17.869
29.07,17.892
29.08,17.915
29.09,17.937
29.1,17.96
29.11,17.983
29.12,18.005
29.13,18.028
29.14,18.051
29.15,18.073
29.16,18.096
29.17,18.119
29.18,18.141
29.19,18.164
29.2,18.187
29.21,18.209
29.22,18.232
29.23,18.255
29.24,18.277
29.25,18.3
29.26,18.323
29.27,18.345
29.28,18.368
29.29,18.391
29.3,18.413
29.31,18.436
29.32,18.459
29.33,18.481
29.34,18.504
29.35,18.527
29.36,18.549
29.37,18.572
29.38,18.595
29.39,18.617
29.4,18.64
29.41,18.663
29.42,18.685
29.43,18.708
29.44,18.731
29.45,18.753
29.46,18.776
29.47,18.799
29.48,18.821
29.49,18.844
29.5,18.867
29.51,18.889
29.52,18.912
29.53,18.935
29.54,18.957
29.55,18.98
29.56,19.003
29.57,19.025
29.58,19.048
29.59,19.071
29.6,19.093
29.61,19.116
29.62,19.139
29.63,19.161
29.64,19.184
29.65,19.207
29.66,19.229
29.67,19.252
29.68,19.275
29.69,19.297
29.7,19.32
29.71,19.343
29.72,19.365
29.73,19.388
29.74,19.411
29.75,19.433
29.76,19.456
29.77,19.479
29.78,19.501
29.79,19.524
29.8,19.547
29.81,19.569
29.82,19.592
29.83,19.615
29.84,19.637
29.85,19.66
29.86,19.683
29.87,19.705
29.88,19.728
29.89,19.751
29.9,19.773
29.91,19.796
29.92,19.819
29.93,19.841
29.94,19.864
29.95,19.887
29.96,19.909
29.97,19.932
29.98,19.955
29.99,19.977
30.0,3.0
30.01,3.023
30.02,3.045
30.03,3.068
30.04,3.091
30.05,3.113
30.06,3.136
30.07,3.159
30.08,3.181
30.09,3.204
30.1,3.227
30.11,3.249
30.12,3.272
30.13,3.295
30.14,3.317
30.15,3.34
30.16,3.363
30.17,3.385
30.18,3.408
30.19,3.431
30.2,3.453
30.21,3.476
30.22,3.499
30.23,3.521
30.24,3.544
30.25,3.567
30.26,3.589
30.27,3.612
30.28,3.635
30.29,3.657
30.3,3.68
30.31,3.703
30.32,3.725
30.33,3.748
30.34,3.771
30.35,3.793
30.36,3.816
30.37,3.839
30.38,3.861
30.39,3.884
30.4,3.907
30.41,3.929
30.42,3.952
30.43,3.975
30.44,3.997
30.45,4.02
30.46,4.043
30.47,4.065
30.48,4.088
30.49,4.111
30.5,4.133
30.51,4.156
30.52,4.179
30.53,4.201
30.54,4.224
30.55,4.247
30.56,4.269
30.57,4.292
30.58,4.315
30.59,4.337
30.6,4.36
30.61,4.383
30.62,4.405
30.63,4.428
30.64,4.451
30.65,4.473
30.66,4.496
30.67,4.519
30.68,4.541
30.69,4.564
30.7,4.587
30.71,4.609
30.72,4.632
30.73,4.655
30.74,4.677
30.75,4.7
30.76,4.723
30.77,4.745
30.78,4.768
30.79,4.791
30.8,4.813
30.81,4.836
30.82,4.859
30.83,4.881
30.84,4.904
30.85,4.927
30.86,4.949
30.87,4.972
30.88,4.995
30.89,5.017
30.9,5.04
30.91,5.063
30.92,5.085
30.93,5.108
30.94,5.131
30.95,5.153
30.96,5.176
30.97,5.199
30.98,5.221
30.99,5.244
31.0,5.267
31.01,5.289
31.02,5.312
31.03,5.335
31.04,5.357
31.05,5.38
31.06,5.403
31.07,5.425
31.08,5.448
31.09,5.471
31.1,5.493
31.11,5.516
31.12,5.539
31.13,5.561
31.14,5.584
31.15,5.607
31.16,5.629
31.17,5.652
31.18,5.675
31.19,5.697
31.2,5.72
31.21,5.743
31.22,5.765
31.23,5.788
31.24,5.811
31.25,5.833
31.26,5.856
31.27,5.879
31.28,5.901
31.29,5.924
31.3,5.947
31.31,5.969
31.32,5.992
31.33,6.015
31.34,6.037
31.35,6.06
31.36,6.083
31.37,6.105
31.38,6.128
31.39,6.151
31.4,6.173
31.41,6.196
31.42,6.219
31.43,6.241
31.44,6.264
31.45,6.287
31.46,6.309
31.47,6.332
31.48,6.355
31.49,6.377
31.5,6.4
31.51,6.423
31.52,6.445
31.53,6.468
31.54,6.491
31.55,6.513
31.56,6.536
31.57,6.559
31.58,6.581
31.59,6.604
31.6,6.627
31.61,6.649
31.62,6.672
31.63,6.695
31.64,6.717
31.65,6.74
31.66,6.763
31.67,6.785
31.68,6.808
31.69,6.831
31.7,6.853
31.71,6.876
31.72,6.899
31.73,6.921
31.74,6.944
31.75,6.967
31.76,6.989
31.77,7.012
31.78,7.035
31.79,7.057
31.8,7.08
31.81,7.103
31.82,7.125
31.83,7.148
31.84,7.171
31.85,7.193
31.86,7.216
31.87,7.239
31.88,7.261
31.89,7.284
31.9,7.307
31.91,7.329
31.92,7.352
31.93,7.375
31.94,7.397
31.95,7.42
31.96,7.443
31.97,7.465
31.98,7.488
31.99,7.511
32.0,7.533
32.01,7.556
32.02,7.579
32.03,7.601
32.04,7.624
32.05,7.647
32.06,7.669
32.07,7.692
32.08,7.715
32.09,7.737
32.1,7.76
32.11,7.783
32.12,7.805
32.13,7.828
32.14,7.851
32.15,7.873
32.16,7.896
32.17,7.919
32.18,7.941
32.19,7.964
32.2,7.987
32.21,8.009
32.22,8.032
32.23,8.055
32.24,8.077
32.25,8.1
32.26,8.123
32.27,8.145
32.28,8.168
32.29,8.191
32.3,8.213
32.31,8.236
32.32,8.259
32.33,8.281
32.34,8.304
32.35,8.327
32.36,8.349
32.37,8.372
32.38,8.395
32.39,8.417
32.4,8.44
32.41,8.463
32.42,8.485
32.43,8.508
32.44,8.531
32.45,8.553
32.46,8.576
32.47,8.599
32.48,8.621
32.49,8.644
32.5,8.667
32.51,8.689
32.52,8.712
32.53,8.735
32.54,8.757
32.55,8.78
32.56,8.803
32.57,8.825
32.58,8.848
32.59,8.871
32.6,8.893
32.61,8.916
32.62,8.939
32.63,8.961
32.64,8.984
32.65,9.007
32.66,9.029
32.67,9.052
32.68,9.075
32.69,9.097
32.7,9.12
32.71,9.143
32.72,9.165
32.73,9.188
32.74,9.211
32.75,9.233
32.76,9.256
32.77,9.279
32.78,9.301
32.79,9.324
32.8,9.347
32.81,9.369
32.82,9.392
32.83,9.415
32.84,9.437
32.85,9.46
32.86,9.483
32.87,9.505
32.88,9.528
32.89,9.551
32.9,9.573
32.91,9.596
32.92,9.619
32.93,9.641
32.94,9.664
32.95,9.687
32.96,9.709
32.97,9.732
32.98,9.755
32.99,9.777
33.0,9.8
33.01,9.823
33.02,9.845
33.03,9.868
33.04,9.891
33.05,9.913
33.06,9.936
33.07,9.959
33.08,9.981
33.09,10.004
33.1,10.027
33.11,10.049
33.12,10.072
33.13,10.095
33.14,10.117
33.15,10.14
33.16,10.163
33.17,10.185
33.18,10.208
33.19,10.231
33.2,10.253
33.21,10.276
33.22,10.299
33.23,10.321
33.24,10.344
33.25,10.367
33.26,10.389
33.27,10.412
33.28,10.435
33.29,10.457
33.3,10.48
33.31,10.503
33.32,10.525
33.33,10.548
33.34,10.571
33.35,10.593
33.36,10.616
33.37,10.639
33.38,10.661
33.39,10.684
33.4,10.707
33.41,10.729
33.42,10.752
33.43,10.775
33.44,10.797
33.45,10.82
33.46,10.843
33.47,10.865
33.48,10.888
33.49,10.911
33.5,10.933
33.51,10.956
33.52,10.979
33.53,11.001
33.54,11.024
33.55,11.047
33.56,11.069
33.57,11.092
33.58,11.115
33.59,11.137
33.6,11.16
33.61,11.183
33.62,11.205
33.63,11.228
33.64,11.251
33.65,11.273
33.66,11.296
33.67,11.319
33.68,11.341
33.69,11.364
33.7,11.387
33.71,11.409
33.72,11.432
33.73,11.455
33.74,11.477
33.75,11.5
33.76,11.523
33.77,11.545
33.78,11.568
33.79,11.591
33.8,11.613
33.81,11.636
33.82,11.659
33.83,11.681
33.84,11.704
33.85,11.727
33.86,11.749
33.87,11.772
33.88,11.795
33.89,11.817
33.9,11.84
33.91,11.863
33.92,11.885
33.93,11.908
33.94,11.931
33.95,11.953
33.96,11.976
33.97,11.999
33.98,12.021
33.99,12.044
34.0,12.067
34.01,12.089
34.02,12.112
34.03,12.135
34.04,12.157
34.05,12.18
34.06,12.203
34.07,12.225
34.08,12.248
34.09,12.271
34.1,12.293
34.11,12.316
34.12,12.339
34.13,12.361
34.14,12.384
34.15,12.407
34.16,12.429
34.17,12.452
34.18,12.475
34.19,12.497
34.2,12.52
34.21,12.543
34.22,12.565
34.23,12.588
34.24,12.611
34.25,12.633
34.26,12.656
34.27,12.679
34.28,12.701
34.29,12.724
34.3,12.747
34.31,12.769
34.32,12.792
34.33,12.815
34.34,12.837
34.35,12.86
34.36,12.883
34.37,12.905
34.38,12.928
34.39,12.951
34.4,12.973
34.41,12.996
34.42,13.019
34.43,13.041
34.44,13.064
34.45,13.087
34.46,13.109
34.47,13.132
34.48,13.155
34.49,13.177
34.5,13.2
34.51,13.223
34.52,13.245
34.53,13.268
34.54,13.291
34.55,13.313
34.56,13.336
34.57,13.359
34.58,13.381
34.59,13.404
34.6,13.427
34.61,13.449
34.62,13.472
34.63,13.495
34.64,13.517
34.65,13.54
34.66,13.563
34.67,13.585
34.68,13.608
34.69,13.631
34.7,13.653
34.71,13.676
34.72,13.699
34.73,13.721
34.74,13.744
34.75,13.767
34.76,13.789
34.77,13.812
34.78,13.835
34.79,13.857
34.8,13.88
34.81,13.903
34.82,13.925
34.83,13.948
34.84,13.971
34.85,13.993
34.86,14.016
34.87,14.039
34.88,14.061
34.89,14.084
34.9,14.107
34.91,14.129
34.92,14.152
34.93,14.175
34.94,14.197
