time_s,flow_ml_s
17.47,15.789
17.48,15.645
17.49,15.83
17.5,15.557
17.51,15.557
17.52,15.529
17.53,15.519
17.54,15.746
17.55,15.653
17.56,15.792
17.57,15.852
17.58,15.334
17.59,15.477
17.6,15.266
17.61,15.303
17.62,15.302
17.63,15.215
17.64,15.192
17.65,15.305
17.66,15.121
17.67,15.406
17.68,15.119
17.69,15.655
17.7,15.142
17.71,15.197
17.72,14.969
17.73,15.395
17.74,15.284
17.75,15.137
17.76,14.867
17.77,15.077
17.78,14.854
17.79,15.218
17.8,15.096
17.81,14.965
17.82,14.562
17.83,14.756
17.84,14.983
17.85,15.038
17.86,14.999
17.87,14.57
17.88,14.83
17.89,14.913
17.9,14.488
17.91,14.712
17.92,14.73
17.93,14.62
17.94,14.363
17.95,14.568
17.96,14.544
17.97,14.547
17.98,14.46
17.99,14.454
18.0,14.491
18.01,14.539
18.02,14.403
18.03,14.363
18.04,14.414
18.05,14.088
18.06,14.423
18.07,14.327
18.08,14.309
18.09,14.423
18.1,13.962
18.11,13.934
18.12,14.247
18.13,14.18
18.14,14.183
18.15,14.063
18.16,14.208
18.17,14.224
18.18,14.132
18.19,13.996
18.2,13.694
18.21,14.101
18.22,14.145
18.23,14.033
18.24,13.78
18.25,13.989
18.26,13.992
18.27,14.072
18.28,13.682
18.29,13.755
18.3,13.876
18.31,13.748
18.32,13.547
18.33,13.752
18.34,13.752
18.35,13.654
18.36,13.649
18.37,13.552
18.38,13.788
18.39,13.406
18.4,13.428
18.41,13.493
18.42,13.598
18.43,13.217
18.44,13.22
18.45,13.086
18.46,13.371
18.47,13.174
18.48,13.259
18.49,13.391
18.5,13.17
18.51,13.276
18.52,13.171
18.53,13.292
18.54,13.237
18.55,13.037
18.56,13.091
18.57,13.247
18.58,13.125
18.59,12.831
18.6,13.114
18.61,12.827
18.62,13.177
18.63,13.093
18.64,12.958
18.65,12.913
18.66,12.832
18.67,12.94
18.68,12.758
18.69,12.823
18.7,12.893
18.71,12.653
18.72,12.619
18.73,12.507
18.74,12.501
18.75,12.361
18.76,12.72
18.77,12.856
18.78,12.773
18.79,12.29
18.8,12.617
18.81,12.696
18.82,12.389
18.83,12.447
18.84,12.105
18.85,12.421
18.86,12.196
18.87,12.36
18.88,12.07
18.89,12.36
18.9,12.407
18.91,12.11
18.92,12.032
18.93,11.853
18.94,12.111
18.95,12.038
18.96,11.867
18.97,12.142
18.98,11.981
18.99,11.861
19.0,11.914
19.01,12.132
19.02,12.036
19.03,11.9
19.04,11.987
19.05,11.694
19.06,11.847
19.07,11.839
19.08,11.721
19.09,11.831
19.1,11.622
19.11,11.79
19.12,11.771
19.13,11.225
19.14,11.815
19.15,11.153
19.16,11.492
19.17,11.713
19.18,11.485
19.19,11.287
19.2,11.317
19.21,11.61
19.22,11.141
19.23,11.573
19.24,11.37
19.25,11.173
19.26,11.239
19.27,11.148
19.28,11.404
19.29,11.358
19.3,10.965
19.31,11.136
19.32,11.041
19.33,11.339
19.34,10.916
19.35,11.333
19.36,11.062
19.37,10.867
19.38,10.913
19.39,10.869
19.4,10.772
19.41,10.951
19.42,10.727
19.43,10.558
19.44,10.802
19.45,10.563
19.46,10.694
19.47,10.645
19.48,10.624
19.49,11.029
19.5,10.712
19.51,10.714
19.52,10.385
19.53,10.527
19.54,10.631
19.55,10.419
19.56,10.683
19.57,10.34
19.58,10.452
19.59,10.381
19.6,10.467
19.61,10.321
19.62,10.35
19.63,10.329
19.64,10.228
19.65,10.385
19.66,10.322
19.67,10.247
19.68,10.17
19.69,10.328
19.7,10.147
19.71,10.11
19.72,10.146
19.73,10.359
19.74,9.877
19.75,10.168
19.76,9.742
19.77,10.033
19.78,10.21
19.79,10.021
19.8,9.947
19.81,9.812
19.82,9.874
19.83,9.806
19.84,9.7
19.85,9.748
19.86,9.795
19.87,9.624
19.88,9.592
19.89,9.483
19.9,9.72
19.91,9.717
19.92,9.644
19.93,9.728
19.94,9.57
19.95,9.59
19.96,9.551
19.97,9.465
19.98,9.373
19.99,9.759
20.0,9.333
20.01,9.275
20.02,9.414
20.03,9.361
20.04,9.086
20.05,9.439
20.06,9.231
20.07,9.052
20.08,9.371
20.09,9.261
20.1,8.951
20.11,9.382
20.12,9.188
20.13,9.062
20.14,9.276
20.15,9.035
20.16,8.981
20.17,8.86
20.18,9.021
20.19,8.979
20.2,8.884
20.21,8.737
20.22,8.849
20.23,8.793
20.24,8.578
20.25,8.531
20.26,8.811
20.27,8.31
20.28,8.705
20.29,8.577
20.3,8.819
20.31,8.523
20.32,8.67
20.33,8.485
20.34,8.536
20.35,8.604
20.36,8.398
20.37,8.591
20.38,8.267
20.39,8.434
20.4,8.503
20.41,8.438
20.42,8.6
20.43,8.173
20.44,8.054
20.45,8.086
20.46,8.309
20.47,8.259
20.48,8.174
20.49,7.964
20.5,8.222
20.51,7.898
20.52,8.23
20.53,8.459
20.54,8.059
20.55,8.066
20.56,7.879
20.57,7.656
20.58,7.811
20.59,7.712
20.6,7.634
20.61,8.083
20.62,7.841
20.63,7.831
20.64,7.702
20.65,7.697
20.66,7.842
20.67,7.667
20.68,7.726
20.69,7.592
20.7,7.544
20.71,7.359
20.72,7.248
20.73,7.48
20.74,7.502
20.75,7.275
20.76,7.438
20.77,7.426
20.78,7.069
20.79,7.23
20.8,7.403
20.81,7.374
20.82,7.118
20.83,7.289
20.84,7.394
20.85,7.332
20.86,7.176
20.87,7.095
20.88,7.045
20.89,7.184
20.9,7.118
20.91,7.158
20.92,7.059
20.93,7.137
20.94,7.003
20.95,7.081
20.96,7.069
20.97,6.793
20.98,6.617
20.99,7.095
21.0,6.877
21.01,6.556
21.02,6.681
21.03,6.879
21.04,6.696
21.05,6.637
21.06,6.899
21.07,6.506
21.08,6.519
21.09,6.646
21.1,6.648
21.11,6.639
21.12,6.676
21.13,6.544
21.14,6.563
21.15,6.426
21.16,6.45
21.17,6.432
21.18,6.423
21.19,6.482
21.2,6.425
21.21,6.324
21.22,6.171
21.23,6.278
21.24,6.239
21.25,6.248
21.26,6.525
21.27,6.091
21.28,6.208
21.29,6.281
21.3,6.111
21.31,6.422
21.32,5.991
21.33,6.072
21.34,5.879
21.35,5.922
21.36,5.987
21.37,6.053
21.38,5.949
21.39,6.066
21.4,5.839
21.41,5.779
21.42,6.21
21.43,5.84
21.44,5.648
21.45,5.628
21.46,5.567
21.47,5.825
21.48,5.605
21.49,5.655
21.5,5.602
21.51,5.698
21.52,5.437
21.53,5.379
21.54,5.55
21.55,5.583
21.56,5.518
21.57,5.323
21.58,5.523
21.59,5.286
21.6,5.295
21.61,5.208
21.62,5.521
21.63,5.397
21.64,5.369
21.65,5.442
21.66,5.653
21.67,4.952
21.68,5.074
21.69,5.069
21.7,5.01
21.71,4.952
21.72,5.046
21.73,4.885
21.74,5.094
21.75,5.028
21.76,5.069
21.77,5.05
21.78,5.041
21.79,4.871
21.8,5.222
21.81,4.916
21.82,4.579
21.83,4.684
21.84,4.551
21.85,4.791
21.86,4.747
21.87,4.672
21.88,5.021
21.89,4.779
21.9,4.783
21.91,4.511
21.92,4.478
21.93,4.611
21.94,4.608
21.95,4.281
21.96,4.51
21.97,4.516
21.98,4.459
21.99,4.347
22.0,4.366
22.01,4.397
22.02,4.415
22.03,4.47
22.04,4.519
22.05,4.29
22.06,4.243
22.07,4.355
22.08,4.358
22.09,4.179
22.1,4.341
22.11,4.347
22.12,4.372
22.13,4.422
22.14,4.004
22.15,4.114
22.16,4.091
22.17,4.053
22.18,3.948
22.19,3.801
22.2,4.015
22.21,3.864
22.22,3.971
22.23,3.817
22.24,3.749
22.25,3.927
22.26,3.893
22.27,3.936
22.28,4.155
22.29,3.847
22.3,3.857
22.31,3.601
22.32,3.548
22.33,3.957
22.34,3.56
22.35,3.52
22.36,3.65
22.37,3.621
22.38,3.477
22.39,3.546
22.4,3.755
22.41,3.428
22.42,3.319
22.43,3.648
22.44,3.56
22.45,3.372
22.46,3.207
22.47,3.311
22.48,3.394
22.49,3.556
22.5,3.205
22.51,3.327
22.52,3.42
22.53,2.941
22.54,3.433
22.55,3.08
22.56,3.286
22.57,3.253
22.58,3.358
22.59,3.258
22.6,2.798
22.61,3.016
22.62,3.135
22.63,3.064
22.64,3.145
22.65,3.171
22.66,3.124
22.67,2.981
22.68,2.716
22.69,2.904
22.7,3.015
22.71,2.769
22.72,3.008
22.73,3.029
22.74,2.892
22.75,2.394
22.76,2.642
22.77,3.097
22.78,2.712
22.79,2.477
22.8,2.941
22.81,2.738
22.82,2.882
22.83,2.738
22.84,2.746
22.85,2.713
22.86,2.744
22.87,2.961
22.88,2.746
22.89,2.344
22.9,2.629
22.91,2.714
22.92,2.705
22.93,2.441
22.94,2.661
22.95,2.607
22.96,2.835
22.97,2.317
22.98,2.335
22.99,2.347
23.0,2.3
23.01,2.222
23.02,1.922
23.03,2.253
23.04,2.355
23.05,2.208
23.06,2.554
23.07,2.247
23.08,2.42
23.09,2.248
23.1,2.314
23.11,2.214
23.12,2.36
23.13,2.145
23.14,2.193
23.15,2.156
23.16,2.04
23.17,2.126
23.18,2.383
23.19,1.989
23.2,2.075
23.21,2.183
23.22,2.148
23.23,1.961
23.24,1.585
23.25,2.002
23.26,1.575
23.27,2.111
23.28,1.899
23.29,2.006
23.3,1.704
23.31,1.589
23.32,1.844
23.33,1.783
23.34,1.698
23.35,1.767
23.36,2.153
23.37,1.846
23.38,1.862
23.39,1.814
23.4,1.893
23.41,1.626
23.42,1.33
23.43,1.594
23.44,1.728
23.45,1.444
23.46,1.547
23.47,1.454
23.48,1.767
23.49,1.638
23.5,1.607
23.51,1.587
23.52,1.472
23.53,1.492
23.54,1.268
23.55,1.103
23.56,1.437
23.57,1.448
23.58,1.565
23.59,1.604
23.6,1.589
23.61,1.188
23.62,1.27
23.63,1.38
23.64,1.672
23.65,1.5
23.66,1.43
23.67,1.189
23.68,1.1
23.69,1.336
23.7,1.038
23.71,1.153
23.72,1.157
23.73,1.398
23.74,1.092
23.75,0.765
23.76,1.192
23.77,0.997
23.78,1.094
23.79,1.061
23.8,1.019
23.81,1.164
23.82,0.802
23.83,0.94
23.84,1.107
23.85,0.898
23.86,0.736
23.87,1.064
23.88,1.118
23.89,0.93
23.9,0.629
23.91,1.016
23.92,0.647
23.93,0.93
23.94,0.737
23.95,0.683
23.96,0.778
23.97,0.804
23.98,0.722
23.99,0.894
24.0,0.726
24.01,0.928
24.02,0.81
24.03,0.651
24.04,0.613
24.05,0.484
24.06,0.762
24.07,0.653
24.08,0.339
24.09,0.602
24.1,0.535
24.11,0.895
24.12,0.392
24.13,0.419
24.14,0.79
24.15,0.816
24.16,0.489
24.17,0.495
24.18,0.671
24.19,0.218
24.2,0.277
24.21,0.503
24.22,0.766
24.23,0.458
24.24,0.527
24.25,0.672
24.26,0.807
24.27,0.394
24.28,0.467
24.29,0.733
24.3,0.221
24.31,0.593
24.32,0.276
24.33,0.434
24.34,0.373
24.35,0.255
24.36,0.242
24.37,0.421
24.38,0.519
24.39,0.341
24.4,0.362
24.41,0.428
24.42,0.187
24.43,0.435
24.44,0.437
24.45,0.696
24.46,0.24
24.47,0.219
24.48,0.395
24.49,0.394
24.5,0.182
24.51,0.194
24.52,0.327
24.53,0.114
24.54,0.168
24.55,0.235
24.56,0.363
24.57,0.116
24.58,0.0
24.59,0.0
24.6,0.0
24.61,0.0
24.62,0.146
24.63,0.0
24.64,0.05
24.65,0.032
24.66,0.076
24.67,0.333
24.68,0.228
24.69,0.125
24.7,0.047
24.71,0.045
24.72,0.153
24.73,0.186
24.74,0.0
24.75,0.092
24.76,0.0
24.77,0.108
24.78,0.185
24.79,0.024
24.8,0.333
24.81,0.0
24.82,0.084
24.83,0.041
24.84,0.027
24.85,0.021
24.86,0.05
24.87,0.158
24.88,0.233
24.89,0.023
24.9,0.142
24.91,0.0
24.92,0.129
24.93,0.0
24.94,0.172
24.95,0.338
24.96,0.0
24.97,0.0
24.98,0.0
24.99,0.185
25.0,0.083
